                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    467,                  0.662,                0.36218,                0.89046,                0.86948,                0.64823,                0.75599,                0.55171,                 1.0338,                0.56142,                 1.1979,              0.0001586,              0.0001586,              0.0001586
                    468,                0.66946,                0.36499,                0.89594,                0.86704,                0.64948,                0.75532,                0.55066,                 1.0357,                0.56054,                 1.2013,             0.00015464,             0.00015464,             0.00015464
                    469,                 0.6803,                0.36634,                0.89662,                0.88335,                0.63967,                0.75423,                0.55127,                 1.0339,                0.55947,                 1.1989,             0.00015068,             0.00015068,             0.00015068
                    470,                0.67201,                0.36368,                0.89342,                0.88655,                0.63938,                0.75609,                0.55235,                 1.0313,                 0.5591,                  1.198,             0.00014672,             0.00014672,             0.00014672
                    471,                0.66047,                0.36071,                0.89516,                 0.8906,                0.63766,                0.75556,                0.55151,                 1.0311,                0.55791,                 1.1982,             0.00014276,             0.00014276,             0.00014276
                    472,                0.66706,                0.36315,                0.89388,                0.89183,                0.63852,                0.75692,                0.55249,                 1.0298,                 0.5591,                 1.1966,              0.0001388,              0.0001388,              0.0001388
                    473,                0.66057,                0.36208,                0.89533,                0.89204,                0.63795,                0.75678,                0.55236,                 1.0289,                0.55946,                  1.195,             0.00013484,             0.00013484,             0.00013484
                    474,                0.67243,                0.36372,                0.89547,                0.89156,                0.63766,                0.75776,                0.55296,                 1.0295,                0.55808,                 1.1963,             0.00013088,             0.00013088,             0.00013088
                    475,                0.66461,                0.36379,                0.89399,                0.89378,                0.63652,                0.75718,                0.55256,                 1.0298,                0.55774,                 1.1982,             0.00012692,             0.00012692,             0.00012692
                    476,                0.66513,                0.36122,                0.89274,                0.89045,                0.63623,                0.75635,                 0.5525,                 1.0299,                0.55749,                 1.1998,             0.00012296,             0.00012296,             0.00012296
                    477,                0.66278,                 0.3615,                 0.8947,                 0.8901,                0.63824,                0.75643,                0.55189,                 1.0327,                0.55883,                 1.2036,               0.000119,               0.000119,               0.000119
                    478,                0.66685,                0.36255,                0.89056,                0.88586,                0.63738,                0.75617,                0.55182,                 1.0338,                0.56209,                 1.2043,             0.00011504,             0.00011504,             0.00011504
                    479,                0.66844,                0.36357,                0.89315,                 0.8858,                0.63652,                0.75673,                0.55206,                 1.0331,                0.56426,                 1.2027,             0.00011108,             0.00011108,             0.00011108
                    480,                0.65745,                0.35873,                0.89073,                0.87438,                0.64349,                0.75699,                0.55222,                 1.0324,                0.56396,                 1.2016,             0.00010712,             0.00010712,             0.00010712
                    481,                0.66349,                0.36044,                0.89469,                0.87797,                0.63995,                0.75745,                0.55238,                 1.0329,                0.56429,                 1.2018,             0.00010316,             0.00010316,             0.00010316
                    482,                0.66345,                0.35925,                0.89322,                0.88833,                0.63752,                0.75796,                0.55234,                 1.0329,                0.56352,                 1.2023,               9.92e-05,               9.92e-05,               9.92e-05
                    483,                 0.6633,                0.36077,                0.89083,                0.88812,                0.63842,                0.75813,                0.55252,                 1.0336,                0.56385,                 1.2028,              9.524e-05,              9.524e-05,              9.524e-05
                    484,                 0.6612,                0.35858,                0.89251,                0.88438,                0.64167,                0.75806,                0.55262,                 1.0353,                0.56288,                  1.204,              9.128e-05,              9.128e-05,              9.128e-05
                    485,                0.66173,                0.36166,                0.89439,                0.88939,                0.63824,                0.75822,                0.55214,                 1.0361,                0.56462,                 1.2041,              8.732e-05,              8.732e-05,              8.732e-05
                    486,                0.65439,                0.35496,                0.89232,                0.88808,                0.63814,                0.75684,                0.55179,                 1.0358,                0.56497,                  1.204,              8.336e-05,              8.336e-05,              8.336e-05
                    487,                0.65928,                0.36075,                0.89052,                 0.8881,                0.63766,                0.75763,                0.55211,                 1.0351,                0.56514,                 1.2026,               7.94e-05,               7.94e-05,               7.94e-05
                    488,                0.65645,                 0.3586,                0.89018,                0.89048,                 0.6391,                0.75782,                0.55204,                 1.0357,                0.56539,                 1.2032,              7.544e-05,              7.544e-05,              7.544e-05
                    489,                0.65969,                0.35833,                0.89139,                0.89329,                0.63881,                0.75793,                 0.5515,                 1.0352,                0.56532,                 1.2023,              7.148e-05,              7.148e-05,              7.148e-05
                    490,                 0.6586,                0.35935,                0.89253,                0.89332,                0.63881,                0.75761,                0.55122,                 1.0345,                0.56482,                 1.2011,              6.752e-05,              6.752e-05,              6.752e-05
                    491,                0.67066,                0.34273,                0.88619,                0.89417,                0.63597,                0.75823,                0.55219,                 1.0339,                0.56353,                 1.1998,              6.356e-05,              6.356e-05,              6.356e-05
                    492,                0.65326,                0.33009,                0.87736,                0.87447,                0.64796,                0.75915,                0.55254,                 1.0333,                0.55813,                 1.2005,               5.96e-05,               5.96e-05,               5.96e-05
                    493,                0.63697,                0.32596,                0.87073,                0.88672,                0.64071,                0.75865,                0.55252,                 1.0324,                0.55631,                 1.2003,              5.564e-05,              5.564e-05,              5.564e-05
                    494,                0.63924,                0.32442,                0.87134,                 0.8946,                0.63566,                0.75842,                 0.5506,                 1.0332,                0.55677,                  1.201,              5.168e-05,              5.168e-05,              5.168e-05
                    495,                 0.6285,                 0.3188,                 0.8679,                0.89577,                0.63462,                0.75753,                0.54929,                 1.0334,                0.55708,                 1.2005,              4.772e-05,              4.772e-05,              4.772e-05
                    496,                0.62234,                0.31594,                0.86492,                 0.8951,                 0.6348,                0.75724,                0.54909,                 1.0332,                0.55691,                 1.1983,              4.376e-05,              4.376e-05,              4.376e-05
                    497,                0.62656,                0.31994,                0.86693,                0.89367,                0.63509,                0.75618,                0.54896,                 1.0342,                 0.5574,                 1.1999,               3.98e-05,               3.98e-05,               3.98e-05
                    498,                0.61765,                0.31664,                0.86168,                0.89293,                 0.6325,                0.75505,                0.54871,                 1.0352,                0.55823,                 1.1999,              3.584e-05,              3.584e-05,              3.584e-05
                    499,                0.62093,                0.32119,                0.86203,                 0.8897,                0.63484,                 0.7547,                0.54806,                 1.0367,                0.55876,                 1.2024,              3.188e-05,              3.188e-05,              3.188e-05
                    500,                0.61731,                0.31619,                0.86518,                0.88132,                 0.6391,                0.75472,                0.54862,                 1.0358,                 0.5583,                 1.2014,              2.792e-05,              2.792e-05,              2.792e-05
