                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    314,                0.91378,                0.53756,                 1.0886,                0.88652,                0.63052,                0.74277,                0.53511,                0.97471,                 0.5934,                 1.2181,             0.00076448,             0.00076448,             0.00076448
                    315,                0.92674,                0.54628,                 1.0903,                0.89476,                0.63251,                0.74553,                 0.5403,                0.96375,                0.59136,                 1.2067,             0.00076052,             0.00076052,             0.00076052
                    316,                0.92291,                 0.5426,                 1.0883,                0.87912,                0.63967,                0.74398,                 0.5376,                0.96608,                0.58682,                 1.2081,             0.00075656,             0.00075656,             0.00075656
                    317,                0.90356,                0.53016,                 1.0889,                0.88619,                0.62845,                0.74147,                0.53703,                0.97765,                0.59386,                 1.2215,              0.0007526,              0.0007526,              0.0007526
                    318,                 0.9118,                0.53475,                  1.095,                0.88573,                0.62908,                0.74188,                 0.5334,                0.98478,                0.59787,                 1.2315,             0.00074864,             0.00074864,             0.00074864
                    319,                0.91845,                0.54313,                 1.0951,                0.88977,                0.62908,                0.74443,                0.53997,                0.96412,                0.58207,                 1.2137,             0.00074468,             0.00074468,             0.00074468
                    320,                0.90588,                0.53504,                  1.086,                0.89722,                0.62713,                0.74343,                0.54049,                0.96307,                0.58412,                 1.2067,             0.00074072,             0.00074072,             0.00074072
                    321,                 0.9217,                0.53956,                 1.0962,                0.89799,                0.62936,                0.74248,                0.53629,                0.97165,                0.58661,                 1.2173,             0.00073676,             0.00073676,             0.00073676
                    322,                 0.9188,                0.53933,                 1.1013,                0.89622,                0.62307,                0.74083,                0.53813,                0.96157,                0.59254,                  1.206,              0.0007328,              0.0007328,              0.0007328
                    323,                0.91788,                0.53254,                 1.0963,                 0.8781,                0.63566,                 0.7431,                0.53655,                0.96942,                0.58592,                  1.218,             0.00072884,             0.00072884,             0.00072884
                    324,                0.92143,                0.53677,                  1.085,                0.88041,                0.63165,                0.74094,                0.53477,                0.96888,                0.59162,                 1.2136,             0.00072488,             0.00072488,             0.00072488
                    325,                0.91456,                0.53234,                 1.0882,                 0.8778,                0.63734,                0.74355,                0.53837,                0.96867,                 0.5959,                 1.2088,             0.00072092,             0.00072092,             0.00072092
                    326,                0.91437,                0.53798,                 1.0908,                0.87419,                0.62593,                 0.7371,                0.52823,                0.98697,                0.60998,                 1.2269,             0.00071696,             0.00071696,             0.00071696
                    327,                0.91623,                0.53308,                 1.0945,                0.87929,                0.63595,                0.74229,                0.53528,                0.97551,                0.58474,                 1.2185,               0.000713,               0.000713,               0.000713
                    328,                0.91985,                0.53622,                 1.0933,                0.89009,                0.62679,                0.74173,                0.53273,                0.98527,                0.59447,                 1.2241,             0.00070904,             0.00070904,             0.00070904
                    329,                0.90719,                0.53232,                 1.0897,                0.90716,                 0.6292,                0.74419,                0.53783,                0.97154,                0.58031,                  1.218,             0.00070508,             0.00070508,             0.00070508
                    330,                 0.9066,                0.53379,                 1.0931,                0.88456,                0.63337,                0.74462,                0.53776,                0.96782,                 0.5835,                 1.2111,             0.00070112,             0.00070112,             0.00070112
                    331,                0.90371,                0.52257,                 1.0795,                0.89205,                0.62793,                0.74388,                0.53641,                0.97599,                0.59393,                 1.2205,             0.00069716,             0.00069716,             0.00069716
                    332,                0.90712,                0.53401,                 1.0922,                0.88167,                 0.6265,                0.74091,                0.53472,                0.98114,                0.59679,                 1.2262,              0.0006932,              0.0006932,              0.0006932
                    333,                0.90538,                0.53359,                 1.0865,                0.87739,                0.63537,                0.74528,                0.53987,                0.97016,                0.58461,                 1.2123,             0.00068924,             0.00068924,             0.00068924
                    334,                0.90975,                0.53229,                 1.0891,                0.88034,                0.63623,                0.74549,                0.53965,                0.97068,                0.58681,                 1.2151,             0.00068528,             0.00068528,             0.00068528
                    335,                 0.9099,                0.53588,                 1.0947,                0.87805,                0.63452,                0.74411,                0.53963,                0.96602,                0.59206,                 1.2102,             0.00068132,             0.00068132,             0.00068132
                    336,                0.90752,                0.53069,                 1.0895,                0.89224,                0.62393,                0.74415,                0.53698,                0.97689,                0.59681,                 1.2222,             0.00067736,             0.00067736,             0.00067736
                    337,                0.91123,                0.52976,                 1.0849,                0.87241,                0.63404,                0.74274,                0.53647,                0.97452,                0.58619,                 1.2228,              0.0006734,              0.0006734,              0.0006734
                    338,                0.90639,                0.53067,                 1.0874,                0.88205,                 0.6308,                 0.7427,                0.53737,                0.98245,                 0.5899,                 1.2246,             0.00066944,             0.00066944,             0.00066944
                    339,                0.91369,                0.53964,                 1.0925,                0.89587,                0.62792,                0.74642,                 0.5397,                0.97342,                0.58238,                 1.2142,             0.00066548,             0.00066548,             0.00066548
                    340,                0.90338,                0.52665,                 1.0787,                0.89276,                0.61591,                 0.7397,                0.53465,                0.98473,                0.59741,                 1.2273,             0.00066152,             0.00066152,             0.00066152
                    341,                0.90619,                0.53176,                 1.0867,                0.88685,                0.62765,                0.74354,                0.53572,                0.98029,                 0.5882,                 1.2218,             0.00065756,             0.00065756,             0.00065756
                    342,                0.90697,                0.52188,                 1.0845,                0.88612,                0.63027,                0.74481,                0.53562,                  0.982,                0.58522,                  1.223,              0.0006536,              0.0006536,              0.0006536
                    343,                0.90253,                0.52381,                 1.0844,                0.87986,                0.63423,                0.74363,                0.53585,                0.97865,                0.58277,                 1.2198,             0.00064964,             0.00064964,             0.00064964
                    344,                0.90433,                0.52374,                 1.0804,                0.88844,                0.63138,                0.74663,                0.53861,                  0.982,                0.57875,                 1.2231,             0.00064568,             0.00064568,             0.00064568
                    345,                0.90786,                0.52453,                 1.0795,                0.87518,                0.63309,                 0.7443,                0.53697,                0.98141,                0.58715,                 1.2182,             0.00064172,             0.00064172,             0.00064172
                    346,                 0.9038,                0.52594,                 1.0877,                0.87668,                0.62868,                0.74145,                0.53506,                0.98953,                0.59263,                 1.2292,             0.00063776,             0.00063776,             0.00063776
                    347,                0.89945,                0.52447,                 1.0795,                 0.8784,                0.63537,                0.74462,                0.53692,                0.98402,                0.58623,                 1.2221,              0.0006338,              0.0006338,              0.0006338
                    348,                0.90163,                0.52577,                 1.0864,                0.86568,                0.63537,                0.74077,                0.53581,                0.98489,                 0.5875,                 1.2279,             0.00062984,             0.00062984,             0.00062984
                    349,                0.89488,                0.52168,                 1.0816,                0.87539,                0.63537,                0.74493,                0.53641,                0.98356,                0.59053,                 1.2267,             0.00062588,             0.00062588,             0.00062588
                    350,                0.89974,                0.52444,                 1.0795,                0.88708,                0.62536,                0.74491,                 0.5361,                0.98844,                0.59208,                 1.2314,             0.00062192,             0.00062192,             0.00062192
                    351,                0.89608,                0.52147,                 1.0769,                0.87276,                0.62536,                0.74048,                0.53161,                0.99737,                0.59502,                 1.2454,             0.00061796,             0.00061796,             0.00061796
                    352,                0.89728,                0.51966,                 1.0819,                0.87256,                0.62904,                0.74174,                0.53299,                0.99382,                0.59013,                 1.2448,               0.000614,               0.000614,               0.000614
                    353,                 0.9016,                0.52476,                 1.0871,                0.88681,                0.62558,                0.74122,                0.53762,                0.98111,                0.58676,                 1.2272,             0.00061004,             0.00061004,             0.00061004
                    354,                0.89547,                0.52282,                 1.0727,                0.86886,                 0.6328,                 0.7415,                0.53392,                0.99211,                0.58973,                 1.2399,             0.00060608,             0.00060608,             0.00060608
                    355,                0.89878,                0.52374,                 1.0825,                0.87297,                0.63366,                0.74004,                0.53552,                0.98273,                0.58614,                 1.2297,             0.00060212,             0.00060212,             0.00060212
                    356,                0.89782,                0.52507,                 1.0812,                0.87774,                0.63285,                  0.743,                0.53507,                0.98207,                0.58796,                 1.2302,             0.00059816,             0.00059816,             0.00059816
                    357,                0.90318,                0.51801,                 1.0758,                 0.8709,                0.63908,                0.74502,                0.53595,                0.98622,                0.58105,                  1.234,              0.0005942,              0.0005942,              0.0005942
                    358,                0.89338,                0.51783,                 1.0768,                0.87722,                0.63185,                0.74376,                0.53496,                0.99005,                0.58559,                 1.2369,             0.00059024,             0.00059024,             0.00059024
                    359,                0.89682,                0.51595,                 1.0685,                0.87591,                0.63232,                0.74596,                0.53901,                0.98118,                0.58789,                 1.2256,             0.00058628,             0.00058628,             0.00058628
                    360,                  0.894,                 0.5147,                 1.0757,                0.88774,                0.62011,                0.74141,                0.53524,                0.98218,                0.59209,                 1.2283,             0.00058232,             0.00058232,             0.00058232
                    361,                 0.8905,                0.51534,                 1.0727,                 0.8753,                 0.6288,                0.74286,                0.53566,                0.98001,                0.58578,                 1.2278,             0.00057836,             0.00057836,             0.00057836
                    362,                0.89236,                 0.5201,                 1.0736,                0.87981,                 0.6264,                0.74108,                0.53696,                  0.976,                0.57679,                 1.2265,              0.0005744,              0.0005744,              0.0005744
                    363,                0.88875,                0.52133,                 1.0836,                0.87343,                0.63566,                0.74308,                0.53538,                0.98584,                0.58027,                 1.2378,             0.00057044,             0.00057044,             0.00057044
                    364,                0.89703,                0.51996,                 1.0763,                0.90177,                0.61744,                0.73972,                0.53365,                0.98374,                0.57769,                 1.2381,             0.00056648,             0.00056648,             0.00056648
                    365,                0.90201,                0.51747,                 1.0786,                0.87985,                0.63022,                0.74025,                0.53392,                0.99124,                0.58528,                 1.2413,             0.00056252,             0.00056252,             0.00056252
                    366,                0.88731,                0.51397,                 1.0692,                0.88079,                0.62564,                0.74052,                0.53473,                0.98582,                0.58506,                 1.2329,             0.00055856,             0.00055856,             0.00055856
                    367,                0.89418,                 0.5172,                 1.0756,                0.89263,                0.62021,                0.74154,                0.53535,                 0.9833,                0.58636,                 1.2325,              0.0005546,              0.0005546,              0.0005546
                    368,                0.89172,                0.51582,                 1.0759,                0.88047,                0.63038,                0.74366,                0.53709,                0.98307,                0.57942,                 1.2333,             0.00055064,             0.00055064,             0.00055064
                    369,                0.90022,                0.52521,                 1.0797,                0.88196,                0.62679,                0.74306,                0.53702,                0.98518,                0.58099,                 1.2349,             0.00054668,             0.00054668,             0.00054668
                    370,                 0.8972,                0.51794,                 1.0766,                0.88008,                0.62851,                0.74231,                0.53548,                0.98201,                0.58565,                 1.2341,             0.00054272,             0.00054272,             0.00054272
                    371,                0.89438,                0.51644,                 1.0811,                  0.864,                0.63108,                0.73802,                0.53124,                0.99294,                0.58887,                 1.2456,             0.00053876,             0.00053876,             0.00053876
                    372,                0.89531,                0.51642,                 1.0796,                0.85947,                0.63852,                0.74014,                0.53465,                0.98375,                0.58442,                 1.2348,              0.0005348,              0.0005348,              0.0005348
                    373,                0.89492,                0.50605,                 1.0732,                0.86777,                0.63483,                0.74002,                0.53414,                0.99193,                0.58441,                 1.2428,             0.00053084,             0.00053084,             0.00053084
                    374,                 0.8925,                0.51277,                 1.0739,                0.88014,                 0.6389,                0.74687,                 0.5393,                0.98454,                0.58068,                 1.2351,             0.00052688,             0.00052688,             0.00052688
                    375,                0.88974,                0.50749,                 1.0739,                 0.8787,                0.63366,                0.74361,                0.53594,                 0.9939,                 0.5843,                 1.2426,             0.00052292,             0.00052292,             0.00052292
                    376,                0.88736,                0.50972,                 1.0766,                0.87467,                0.63309,                0.74081,                0.53524,                 0.9933,                0.58977,                 1.2412,             0.00051896,             0.00051896,             0.00051896
                    377,                0.89103,                0.51618,                 1.0787,                0.86629,                0.63604,                0.73882,                 0.5356,                0.99289,                 0.5855,                 1.2406,               0.000515,               0.000515,               0.000515
                    378,                0.88081,                0.50986,                 1.0663,                0.86376,                0.63452,                0.74014,                0.53446,                0.99366,                0.58824,                 1.2402,             0.00051104,             0.00051104,             0.00051104
                    379,                0.88295,                0.50836,                 1.0712,                0.86974,                0.63256,                0.73674,                0.53197,                 0.9984,                0.58763,                 1.2498,             0.00050708,             0.00050708,             0.00050708
                    380,                0.88807,                0.50857,                  1.071,                0.86824,                0.63367,                0.73956,                0.53385,                0.99049,                0.58121,                 1.2436,             0.00050312,             0.00050312,             0.00050312
                    381,                0.88429,                 0.5053,                 1.0647,                0.87398,                0.62936,                0.73843,                0.53268,                 0.9929,                 0.5861,                 1.2467,             0.00049916,             0.00049916,             0.00049916
                    382,                0.88793,                0.50804,                 1.0779,                0.87889,                0.62514,                0.73841,                0.53227,                0.98888,                0.58839,                 1.2437,              0.0004952,              0.0004952,              0.0004952
                    383,                0.89501,                 0.5143,                 1.0752,                0.88551,                0.62307,                0.73796,                 0.5348,                0.98715,                0.58388,                 1.2374,             0.00049124,             0.00049124,             0.00049124
                    384,                0.89276,                0.51106,                 1.0714,                0.88581,                0.62307,                0.73621,                0.53421,                0.99009,                0.58673,                 1.2413,             0.00048728,             0.00048728,             0.00048728
                    385,                0.87469,                0.50227,                 1.0609,                0.86591,                 0.6321,                0.73646,                0.53237,                 0.9936,                0.58949,                 1.2474,             0.00048332,             0.00048332,             0.00048332
                    386,                0.88557,                0.50749,                 1.0678,                0.86136,                0.63824,                0.73811,                0.53328,                0.99332,                0.59051,                 1.2438,             0.00047936,             0.00047936,             0.00047936
                    387,                0.87823,                0.50059,                   1.07,                0.87493,                0.63268,                0.73965,                0.53586,                0.98628,                0.58768,                  1.239,              0.0004754,              0.0004754,              0.0004754
                    388,                0.88878,                0.50997,                 1.0687,                0.87768,                0.62765,                0.73891,                0.53359,                0.99038,                0.59213,                 1.2433,             0.00047144,             0.00047144,             0.00047144
                    389,                0.88294,                0.51098,                 1.0665,                0.88059,                0.62473,                0.73831,                0.53321,                0.99098,                0.58955,                 1.2458,             0.00046748,             0.00046748,             0.00046748
                    390,                0.88497,                 0.5069,                 1.0691,                 0.8777,                0.62822,                0.74273,                0.53775,                0.98806,                0.58424,                 1.2396,             0.00046352,             0.00046352,             0.00046352
                    391,                 0.8762,                0.50329,                 1.0642,                0.87126,                0.63339,                0.73996,                0.53453,                0.98979,                0.58492,                 1.2439,             0.00045956,             0.00045956,             0.00045956
                    392,                0.88106,                0.50567,                 1.0771,                0.86733,                0.63428,                0.73956,                0.53304,                0.99343,                0.58828,                 1.2476,              0.0004556,              0.0004556,              0.0004556
                    393,                0.88631,                0.51581,                 1.0664,                0.87736,                0.63268,                 0.7406,                0.53645,                0.99086,                0.58453,                 1.2434,             0.00045164,             0.00045164,             0.00045164
                    394,                0.87207,                0.49525,                 1.0588,                0.88201,                0.62688,                0.73976,                0.53636,                0.99053,                0.58808,                 1.2426,             0.00044768,             0.00044768,             0.00044768
                    395,                0.88065,                0.50639,                 1.0697,                0.87457,                0.62421,                0.73568,                0.53326,                0.99317,                 0.5931,                 1.2441,             0.00044372,             0.00044372,             0.00044372
                    396,                0.88505,                0.50558,                 1.0632,                0.87175,                0.62736,                0.73544,                0.53253,                0.99196,                0.59036,                 1.2444,             0.00043976,             0.00043976,             0.00043976
                    397,                 0.8714,                0.49516,                 1.0582,                 0.8802,                0.62243,                 0.7371,                0.53485,                0.98885,                0.58682,                 1.2438,              0.0004358,              0.0004358,              0.0004358
                    398,                 0.8779,                 0.4982,                 1.0649,                0.88085,                0.62164,                0.73875,                0.53524,                0.99311,                0.58631,                 1.2477,             0.00043184,             0.00043184,             0.00043184
                    399,                0.87103,                 0.5069,                 1.0621,                0.87657,                0.62806,                0.74011,                0.53547,                0.98858,                0.58239,                 1.2439,             0.00042788,             0.00042788,             0.00042788
                    400,                0.87537,                0.49913,                 1.0615,                0.87176,                0.63232,                0.73975,                0.53618,                0.99296,                0.58175,                 1.2401,             0.00042392,             0.00042392,             0.00042392
                    401,                 0.8785,                0.49948,                 1.0657,                0.87795,                 0.6308,                0.74141,                0.53697,                0.99331,                0.58068,                 1.2426,             0.00041996,             0.00041996,             0.00041996
                    402,                0.87863,                0.50541,                 1.0662,                0.88336,                0.62965,                0.73903,                0.53585,                0.99163,                0.57934,                 1.2422,               0.000416,               0.000416,               0.000416
                    403,                0.88363,                0.50847,                 1.0725,                0.88143,                 0.6308,                 0.7413,                0.53537,                 0.9959,                0.57648,                 1.2468,             0.00041204,             0.00041204,             0.00041204
                    404,                0.86903,                 0.4988,                 1.0661,                0.88688,                0.62607,                0.73985,                0.53458,                0.99604,                0.57927,                 1.2497,             0.00040808,             0.00040808,             0.00040808
                    405,                0.86819,                0.49794,                 1.0571,                0.87769,                 0.6264,                 0.7387,                0.53376,                0.99598,                0.58646,                 1.2473,             0.00040412,             0.00040412,             0.00040412
                    406,                0.87984,                0.50125,                 1.0676,                0.88031,                0.62593,                0.73841,                0.53496,                 0.9934,                0.58321,                  1.246,             0.00040016,             0.00040016,             0.00040016
                    407,                0.85774,                0.49146,                 1.0584,                0.88359,                0.62479,                0.73734,                0.53221,                0.99784,                0.58582,                 1.2506,              0.0003962,              0.0003962,              0.0003962
                    408,                0.86994,                0.50031,                 1.0604,                0.88711,                0.62747,                0.73931,                0.53472,                 0.9892,                0.58268,                 1.2417,             0.00039224,             0.00039224,             0.00039224
                    409,                0.87868,                0.50009,                 1.0665,                0.87935,                0.62707,                0.73844,                0.53578,                0.98867,                0.58211,                 1.2412,             0.00038828,             0.00038828,             0.00038828
                    410,                0.87622,                0.49428,                 1.0604,                0.88018,                0.62908,                0.74137,                0.53545,                0.99179,                0.58185,                 1.2465,             0.00038432,             0.00038432,             0.00038432
                    411,                0.86764,                0.49281,                 1.0678,                0.88378,                0.63116,                0.74305,                0.53675,                0.99207,                0.57857,                 1.2468,             0.00038036,             0.00038036,             0.00038036
                    412,                0.86598,                0.48842,                 1.0587,                0.88337,                0.63022,                0.74271,                0.53641,                0.99645,                0.57885,                 1.2508,              0.0003764,              0.0003764,              0.0003764
                    413,                0.87269,                0.49911,                 1.0631,                 0.8798,                0.62822,                0.73854,                0.53213,                0.99863,                0.58602,                 1.2528,             0.00037244,             0.00037244,             0.00037244
                    414,                0.87919,                0.50809,                 1.0653,                0.89236,                0.62679,                 0.7417,                0.53523,                0.99705,                0.58316,                 1.2499,             0.00036848,             0.00036848,             0.00036848
                    415,                 0.8704,                0.49803,                  1.068,                0.88691,                0.62849,                0.74027,                0.53518,                0.99658,                0.58713,                 1.2503,             0.00036452,             0.00036452,             0.00036452
                    416,                0.87197,                0.49586,                 1.0636,                0.88291,                0.63051,                0.74201,                 0.5362,                0.99434,                0.58382,                 1.2477,             0.00036056,             0.00036056,             0.00036056
                    417,                0.86841,                0.49705,                 1.0632,                0.88841,                 0.6265,                0.73933,                0.53443,                0.99779,                0.58508,                 1.2522,              0.0003566,              0.0003566,              0.0003566
                    418,                0.87633,                0.49388,                 1.0645,                0.88079,                0.62807,                0.73947,                0.53423,                0.99823,                0.58533,                 1.2541,             0.00035264,             0.00035264,             0.00035264
                    419,                0.86158,                0.49051,                 1.0605,                0.87717,                0.62908,                0.73895,                0.53281,                0.99853,                0.58594,                 1.2543,             0.00034868,             0.00034868,             0.00034868
                    420,                0.86163,                0.49425,                 1.0569,                0.88154,                0.62765,                0.73872,                 0.5334,                0.99882,                0.58695,                 1.2523,             0.00034472,             0.00034472,             0.00034472
                    421,                0.86696,                0.49749,                 1.0662,                0.88377,                0.62822,                0.74009,                0.53548,                0.99449,                0.58381,                 1.2461,             0.00034076,             0.00034076,             0.00034076
                    422,                0.85017,                0.48125,                   1.05,                0.89064,                0.62536,                0.74089,                0.53413,                 1.0016,                0.58515,                 1.2527,              0.0003368,              0.0003368,              0.0003368
                    423,                0.86159,                0.49659,                   1.06,                0.89626,                0.62309,                0.74219,                0.53556,                 1.0009,                0.58611,                 1.2516,             0.00033284,             0.00033284,             0.00033284
                    424,                 0.8504,                0.48727,                 1.0513,                0.88639,                0.62307,                0.73788,                 0.5338,                  1.004,                0.58828,                 1.2553,             0.00032888,             0.00032888,             0.00032888
                    425,                 0.8647,                0.49026,                 1.0611,                0.88379,                0.62421,                0.73637,                0.53295,                 1.0032,                0.58689,                 1.2576,             0.00032492,             0.00032492,             0.00032492
                    426,                0.87041,                0.49374,                  1.061,                0.88214,                 0.6255,                0.73737,                0.53385,                 1.0021,                0.58408,                 1.2588,             0.00032096,             0.00032096,             0.00032096
                    427,                0.85947,                0.48607,                 1.0584,                 0.8756,                0.62651,                0.73753,                0.53256,                  1.005,                0.58854,                 1.2616,               0.000317,               0.000317,               0.000317
                    428,                0.85457,                0.49219,                 1.0605,                0.87017,                0.63051,                0.73809,                0.53255,                  1.004,                0.58628,                 1.2602,             0.00031304,             0.00031304,             0.00031304
                    429,                0.85939,                0.48687,                 1.0579,                0.88294,                0.62679,                 0.7377,                0.53336,                0.99925,                0.58598,                 1.2548,             0.00030908,             0.00030908,             0.00030908
                    430,                 0.8627,                0.48777,                 1.0607,                 0.8754,                0.62765,                0.73766,                0.53379,                 1.0001,                 0.5863,                 1.2549,             0.00030512,             0.00030512,             0.00030512
                    431,                0.86919,                0.49624,                 1.0641,                0.87792,                0.62879,                0.73787,                0.53378,                  1.001,                0.58704,                 1.2565,             0.00030116,             0.00030116,             0.00030116
                    432,                0.85656,                0.48705,                 1.0535,                0.87461,                0.63081,                0.73659,                0.53287,                  1.004,                0.59058,                 1.2591,              0.0002972,              0.0002972,              0.0002972
                    433,                0.85819,                0.48098,                 1.0614,                0.87589,                0.63194,                0.73734,                0.53349,                 1.0028,                0.58891,                 1.2581,             0.00029324,             0.00029324,             0.00029324
                    434,                0.86352,                0.49344,                 1.0573,                0.87783,                0.62679,                0.73619,                0.53188,                 1.0073,                0.58935,                 1.2637,             0.00028928,             0.00028928,             0.00028928
                    435,                0.85906,                0.48704,                 1.0508,                0.87409,                0.62589,                 0.7359,                0.53301,                  1.006,                0.58683,                 1.2639,             0.00028532,             0.00028532,             0.00028532
                    436,                0.85373,                0.47723,                 1.0473,                0.87299,                0.63147,                0.73709,                0.53208,                 1.0084,                0.58523,                 1.2674,             0.00028136,             0.00028136,             0.00028136
                    437,                0.86495,                0.49137,                 1.0566,                0.87513,                0.62707,                0.73764,                0.53339,                 1.0085,                0.58842,                 1.2663,              0.0002774,              0.0002774,              0.0002774
                    438,                0.85761,                 0.4889,                 1.0563,                0.88571,                0.62103,                0.73753,                0.53362,                 1.0051,                0.58862,                 1.2609,             0.00027344,             0.00027344,             0.00027344
                    439,                0.87573,                0.49397,                 1.0624,                 0.8875,                0.62049,                0.73777,                0.53417,                 1.0014,                0.58416,                 1.2582,             0.00026948,             0.00026948,             0.00026948
                    440,                0.86291,                0.49031,                 1.0571,                0.89001,                0.61878,                0.73809,                0.53378,                0.99996,                0.58529,                 1.2554,             0.00026552,             0.00026552,             0.00026552
                    441,                0.85336,                0.48483,                 1.0513,                0.88868,                0.62135,                0.74004,                0.53489,                0.99907,                0.58326,                  1.255,             0.00026156,             0.00026156,             0.00026156
                    442,                0.85815,                 0.4828,                 1.0537,                0.89168,                0.62307,                0.73892,                 0.5321,                 1.0052,                0.58407,                 1.2645,              0.0002576,              0.0002576,              0.0002576
                    443,                0.85398,                0.48531,                 1.0509,                0.89281,                0.62049,                0.73799,                0.53327,                 1.0033,                0.58157,                 1.2622,             0.00025364,             0.00025364,             0.00025364
                    444,                0.86248,                0.48436,                 1.0557,                0.88858,                0.62086,                0.73859,                0.53323,                 1.0021,                0.58167,                 1.2607,             0.00024968,             0.00024968,             0.00024968
                    445,                0.86529,                0.49535,                 1.0607,                0.88464,                0.62335,                 0.7377,                0.53364,                  1.003,                0.58024,                 1.2608,             0.00024572,             0.00024572,             0.00024572
                    446,                0.84702,                0.48244,                 1.0487,                0.88073,                0.62479,                0.73675,                0.53296,                 1.0074,                0.58197,                 1.2654,             0.00024176,             0.00024176,             0.00024176
                    447,                0.86077,                0.48162,                 1.0543,                0.87807,                0.63071,                0.73882,                0.53339,                 1.0062,                0.58075,                 1.2623,              0.0002378,              0.0002378,              0.0002378
                    448,                0.85253,                0.48598,                 1.0507,                0.88737,                0.62689,                0.73656,                0.53247,                 1.0078,                0.58311,                  1.263,             0.00023384,             0.00023384,             0.00023384
                    449,                 0.8486,                0.47366,                 1.0488,                0.88725,                0.62612,                0.73759,                0.53314,                 1.0092,                0.58287,                 1.2649,             0.00022988,             0.00022988,             0.00022988
                    450,                0.86207,                0.48764,                 1.0551,                0.89336,                0.62339,                0.73913,                0.53323,                 1.0104,                0.58333,                 1.2666,             0.00022592,             0.00022592,             0.00022592
                    451,                0.85849,                0.48638,                 1.0548,                0.88827,                0.62364,                 0.7387,                0.53297,                 1.0098,                0.58143,                 1.2663,             0.00022196,             0.00022196,             0.00022196
                    452,                0.84821,                0.47957,                 1.0451,                0.88834,                0.62106,                0.73753,                0.53409,                 1.0094,                 0.5811,                 1.2651,               0.000218,               0.000218,               0.000218
                    453,                0.85247,                0.48231,                 1.0526,                0.88604,                0.62755,                0.73883,                0.53452,                 1.0098,                0.57962,                 1.2653,             0.00021404,             0.00021404,             0.00021404
                    454,                0.84722,                0.48709,                 1.0485,                0.88361,                0.62421,                0.73622,                0.53347,                 1.0097,                0.57945,                 1.2665,             0.00021008,             0.00021008,             0.00021008
                    455,                0.85614,                0.48423,                 1.0542,                0.88437,                0.62388,                0.73706,                0.53451,                 1.0068,                0.57578,                 1.2637,             0.00020612,             0.00020612,             0.00020612
                    456,                 0.8447,                0.47747,                 1.0521,                0.88169,                 0.6271,                0.73779,                0.53334,                 1.0126,                0.57814,                 1.2706,             0.00020216,             0.00020216,             0.00020216
                    457,                0.86138,                0.48446,                  1.055,                0.87887,                0.63022,                0.73941,                0.53476,                 1.0098,                0.57818,                  1.267,              0.0001982,              0.0001982,              0.0001982
                    458,                0.85465,                0.48357,                 1.0451,                0.87876,                0.63194,                0.73824,                0.53371,                 1.0095,                0.57678,                 1.2667,             0.00019424,             0.00019424,             0.00019424
                    459,                0.85342,                0.47974,                  1.046,                0.87445,                0.63388,                0.73757,                0.53346,                 1.0108,                0.57659,                 1.2697,             0.00019028,             0.00019028,             0.00019028
                    460,                0.85295,                0.48313,                 1.0558,                0.87869,                 0.6308,                  0.738,                0.53367,                   1.01,                0.57681,                 1.2689,             0.00018632,             0.00018632,             0.00018632
                    461,                0.85274,                0.47972,                 1.0487,                0.87766,                0.63137,                0.73892,                0.53442,                 1.0073,                0.57691,                  1.264,             0.00018236,             0.00018236,             0.00018236
                    462,                 0.8482,                 0.4781,                 1.0516,                0.87623,                0.62851,                0.73765,                0.53277,                 1.0105,                0.57966,                 1.2674,              0.0001784,              0.0001784,              0.0001784
                    463,                0.84821,                0.47973,                 1.0464,                0.88179,                0.62221,                0.73769,                  0.533,                 1.0122,                0.58183,                 1.2685,             0.00017444,             0.00017444,             0.00017444
                    464,                0.84719,                0.47917,                 1.0437,                0.87265,                0.62765,                0.73609,                0.53195,                 1.0125,                0.58038,                  1.269,             0.00017048,             0.00017048,             0.00017048
                    465,                0.85013,                0.47912,                 1.0442,                0.88231,                0.62436,                0.73696,                0.53138,                  1.013,                0.58219,                 1.2686,             0.00016652,             0.00016652,             0.00016652
                    466,                0.85097,                0.48114,                 1.0522,                0.88244,                0.62335,                0.73626,                0.53097,                 1.0133,                0.58275,                 1.2684,             0.00016256,             0.00016256,             0.00016256
                    467,                0.85067,                0.47742,                 1.0543,                0.88429,                0.62117,                0.73673,                0.53202,                 1.0128,                 0.5807,                 1.2684,              0.0001586,              0.0001586,              0.0001586
                    468,                0.84354,                0.47904,                 1.0426,                0.88291,                0.62393,                0.73677,                0.53139,                 1.0143,                0.58129,                 1.2694,             0.00015464,             0.00015464,             0.00015464
                    469,                0.85577,                 0.4857,                 1.0533,                 0.8693,                0.63199,                0.73731,                0.53307,                 1.0139,                0.57999,                 1.2693,             0.00015068,             0.00015068,             0.00015068
                    470,                0.84552,                0.47937,                 1.0486,                0.88397,                 0.6258,                0.73743,                0.53188,                 1.0144,                0.58253,                 1.2693,             0.00014672,             0.00014672,             0.00014672
                    471,                0.85345,                0.48318,                 1.0436,                0.88409,                0.62278,                0.73667,                0.53263,                 1.0152,                0.58552,                 1.2689,             0.00014276,             0.00014276,             0.00014276
